Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Rating Index,Star Image Large,Star Image Small,Power supply,Tuner Type,What test standard was used,Registration Number
78657,TEAC,LEV48A1FHD,,Australia,China,120.94,6249.7589,LCD (LED),0.4,0.0,0.0,64.3,8.0,8.26719760175295,237.0,Approved,2019-08-05,,Single product class,Unavailable,5.5,http://www.teac.com.au/,http://www.teac.com.au,5.51540894967555,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV1027
78702,SONY,KD-55X9000B,,"Australia,New Zealand",Malaysia,138.798,8228.0,LCD (LED),0.2,25.0,0.5,144.5,5.5,5.54290241994225,533.0,Approved,2019-02-03,,Single product class,Unavailable,3.0,http://www.sony.com.au/,,3.00587603823276,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0747
78703,SONY,KD-65X9000B,,"Australia,New Zealand",Malaysia,163.878,11481.12,LCD (LED),0.2,25.0,0.5,175.0,5.5,5.54290241994225,645.0,Approved,2019-01-31,,Single product class,Unavailable,3.5,http://www.sony.com.au/,,3.54345064166597,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0745
78727,HISENSE,50K20P,,"Australia,Fiji",China,125.731,6754.867344,LCD (LED),0.61,0.0,0.0,99.11,,,398.0,Approved,2019-03-11,,Single product class,Unavailable,3.5,,http://www.hisense.com.au,3.50668045472849,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0790
78837,HISENSE,40K20P,,"Australia,Fiji",China,101.609,4411.6164,LCD (LED),0.51,0.0,0.0,60.8,,,244.0,Approved,2019-03-13,,Single product class,Unavailable,4.0,,http://www.hisense.com.au,4.00838463064854,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0801
78896,HISENSE,32D33,,"Australia,Fiji",China,80.04,2736.758794,LCD (LED),0.29,0.0,0.0,23.16,,,95.0,Approved,2019-03-29,,Single product class,Unavailable,6.0,,http://www.hisense.com.au,6.45674171705964,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0854
78902,SAMSUNG ELECTRONICS,UA48H6400AW,,"Australia,Fiji,New Zealand",Malaysia,120.937,6250.22,LCD (LED),0.2,0.0,0.0,60.0,,,221.0,Approved,2019-02-20,,Single product class,Available,5.5,,http://www.samsung.com.au,5.82894604973396,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Digital,,ATV0761
78907,SAMSUNG ELECTRONICS,UA48H6300AW,,"Australia,Fiji,New Zealand",Malaysia,120.937,6250.22,LCD (LED),0.21,0.0,0.0,60.0,,,221.0,Approved,2019-02-20,,Single product class,Available,5.5,,http://www.samsung.com.au,5.82894604973396,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Digital,,ATV0760
78909,SAMSUNG ELECTRONICS,UA32H6400AW,,"Australia,Fiji,New Zealand",Malaysia,80.054,2736.16,LCD (LED),0.2,0.0,0.0,42.0,,,155.0,Approved,2019-02-18,,Single product class,Available,4.0,,http://www.samsung.com.au,4.26208964884449,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV0752
78912,SAMSUNG ELECTRONICS,UA55H6400AW,,"Australia,Fiji,New Zealand",South Korea,138.711,8221.2,LCD (LED),0.19,0.0,0.0,69.0,,,253.0,Approved,2019-02-20,,Single product class,Available,6.0,,http://www.samsung.com.au,6.34171083842522,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,,ATV0759
78914,SAMSUNG ELECTRONICS,UA40H6300AW,,"Australia,Fiji,New Zealand",Malaysia,101.549,4407.3,LCD (LED),0.2,0.0,0.0,56.0,,,206.0,Approved,2019-03-04,,Single product class,Available,4.5,,http://www.samsung.com.au,4.76326785411899,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,,ATV0775
78915,SAMSUNG ELECTRONICS,UA40H6400AW,,"Australia,Fiji,New Zealand",Malaysia,101.549,4407.3,LCD (LED),0.2,0.0,0.0,58.0,,,213.0,Approved,2019-03-04,,Single product class,Available,4.5,,http://www.samsung.com.au,4.61351673326858,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV0774
78927,TCL,L23F3300V,,Australia,China,58.249,1447.8,LCD (LED),0.206,0.0,0.0,17.6,7.0,7.01172383841875,82.0,Approved,2019-03-12,,Single product class,Unavailable,5.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.00982099611609,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV0799
78935,Sony,KDL-60W600B,,"Australia,New Zealand",Malaysia,152.504,9940.92,LCD (LED),0.16,11.5,0.25,83.6,8.0,8.50920558620412,307.0,Approved,2019-02-13,,Single product class,Unavailable,6.0,http://www.sony.com.au/,,6.26468599201491,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0751
78936,Sony,KDL-55W800B,,"Australia,New Zealand",Malaysia,138.798,8228.0,LCD (LED),0.4,7.8,0.25,53.7,7.0,7.53166139707937,199.0,Approved,2019-02-20,,Single product class,Unavailable,7.0,http://www.sony.com.au/,,7.42104552728541,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV0758
78942,Seiki,SE24FSD01AU,,Australia,China,60.965,1588.181904,LCD (LED),,,,20.67,,,77.0,Approved,2019-03-05,,Single product class,Unavailable,5.5,,http://www.seikidigital.com.au/,5.57545761215737,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0781
78974,HISENSE,24D33,,"Australia,Fiji",China,59.824,1528.845746,LCD (LED),0.32,0.0,0.0,23.14,,,95.0,Approved,2019-04-02,,Single product class,Unavailable,4.5,,http://www.hisense.com.au,4.51631224604639,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0867
78977,LG,55EA970T-TA,,"Australia,New Zealand","South Korea,Indonesia",138.452,8191.0796,OLED,0.24,0.0,0.0,85.8,9.0,9.33026788601066,373.0,Approved,2019-03-21,,Single product class,Unavailable,4.5,,,4.5869176061657,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0829
78978,LG,32LB5820-TB,,"Australia,New Zealand","Indonesia,South Korea",80.043,2737.0771,LCD (LED),0.23,0.0,0.0,38.86,7.0,7.03925766283106,143.0,Approved,2019-03-05,,Single product class,Unavailable,4.5,,,4.62440046805284,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0784
78979,LG,42LB5820-TB,,"Australia,New Zealand","South Korea,Indonesia",106.465,4843.638,LCD (LED),0.19,0.0,0.0,43.62,7.0,7.03925766283106,184.0,Approved,2019-03-05,,Single product class,Unavailable,5.5,,,5.6367662606909,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0783
78980,LG,50LB5820-TB,,"Australia,New Zealand","Indonesia,South Korea",125.727,6754.5112,LCD (LED),0.19,0.0,0.0,50.64,7.0,7.03925766283106,214.0,Approved,2019-03-07,,Single product class,Unavailable,6.0,,,6.28707995170688,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0787
78981,LG,55LB5820-TB,,"Australia,New Zealand","South Korea,Indonesia",138.783,8230.1184,LCD (LED),0.18,0.0,0.0,59.94,7.0,7.03925766283106,253.0,Approved,2019-03-05,,Single product class,Unavailable,6.0,,,6.34618845306424,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0782
78982,LG,60LB5820-TB,,"Australia,New Zealand","Indonesia,South Korea",151.338,9786.98,LCD (LED),0.19,0.0,0.0,60.02,7.0,7.03925766283106,251.0,Approved,2019-03-17,,Single product class,Unavailable,7.0,,,7.10191741466836,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0808
78987,SAMSUNG ELECTRONICS,HG32AC470GW,,"Australia,Fiji,New Zealand",Malaysia,80.054,2736.16,LCD (LED),0.23,0.0,0.0,33.86,,,125.0,Approved,2019-02-20,,Single product class,Unavailable,5.0,,http://www.samsung.com.au,5.22609411301135,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV0757
78988,SAMSUNG ELECTRONICS,HG32AC670AW,,"Australia,Fiji,New Zealand",Malaysia,80.054,2736.16,LCD (LED),0.19,0.0,0.0,26.98,,,100.0,Approved,2019-02-19,,Single product class,Unavailable,6.0,,http://www.samsung.com.au,6.22609411301135,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,,ATV0753
78989,SAMSUNG ELECTRONICS,HG40AC670CW,,"Australia,Fiji,New Zealand",Malaysia,101.637,4412.28,LCD (LED),0.22,0.0,0.0,46.98,,,173.0,Approved,2019-02-19,,Single product class,Unavailable,5.5,,http://www.samsung.com.au,5.5500219942895,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Digital,,ATV0754
78990,SAMSUNG ELECTRONICS,HG48AC670CW,,"Australia,Fiji,New Zealand",Malaysia,120.937,6250.22,LCD (LED),0.21,0.0,0.0,52.12,,,192.0,Approved,2019-02-19,,Single product class,Unavailable,6.0,,http://www.samsung.com.au,6.4593354500169,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,,ATV0755
78991,Loewe,Connect ID 40 DR+ 52463x44,,Australia,Germany,102.083,4450.0,LCD (LED),0.4,47.0,1.0,63.0,,,249.0,Approved,2019-03-18,,Single product class,Unavailable,3.5,http://www.loewe.tv/aut,http://www.loewe.tv/aut,3.9510040796087,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,,ATV0817
79031,Panasonic,TH-32AS610A,,Australia,Malaysia,80.039,2736.6498,LCD (LED),0.3,5.3,0.15,30.0,8.0,8.05246830926015,112.0,Approved,2019-02-25,,Single product class,Unavailable,5.5,,http://N/A,5.71885935188402,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0765
79040,Seiki,SE32HS001AU,,Australia,China,80.039,2736.70931232,LCD (LED),,,,39.372,,,146.0,Approved,2019-03-12,,Single product class,Unavailable,4.5,,http://www.seikidigital.com.au/,4.53087774245678,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0798
79074,SONIQ,49''FullHD LED LCD TV,49''FullHD LED LCD TV,"Australia,New Zealand",China,123.202,6485.752,LCD (LED),0.42,0.0,0.0,80.34,,,305.0,Approved,2019-03-06,,Single product class,Available,4.5,,http://www.soniqav.com,4.53460558898576,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0785
79074,SONIQ,E49W13A-AU,49''FullHD LED LCD TV,"Australia,New Zealand",China,123.202,6485.752,LCD (LED),0.42,0.0,0.0,80.34,,,305.0,Approved,2019-03-06,,Single product class,Available,4.5,,http://www.soniqav.com,4.53460558898576,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0785
79074,SONIQ,E49W13A-NZ,49''FullHD LED LCD TV,"Australia,New Zealand",China,123.202,6485.752,LCD (LED),0.42,0.0,0.0,80.34,,,305.0,Approved,2019-03-06,,Single product class,Available,4.5,,http://www.soniqav.com,4.53460558898576,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0785
79084,LG,22MT45D,,"Australia,New Zealand","Indonesia,South Korea",54.625,1274.9958,LCD (LED),0.18,0.0,0.0,14.6,9.0,9.15020430815521,57.0,Approved,2019-02-27,,Single product class,Unavailable,6.0,,,6.26373700629667,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV0768
79087,LG,27MT55D,,"Australia,New Zealand","South Korea,Indonesia",68.599,2010.7377,LCD (LED),0.2,0.0,0.0,18.9,9.0,9.15020430815521,73.0,Approved,2019-02-27,,Single product class,Unavailable,6.0,,,6.57386127910046,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV0767
79099,Panasonic,TH-42A400Z,,New Zealand,Malaysia,107.733,4974.9056,LCD (LED),0.35,5.6,0.15,62.0,7.0,7.76283087478177,229.0,Approved,2114-02-25,,Single product class,Unavailable,5.5,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,5.76283087478177,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0167
79101,Loewe,Connect ID 55 DR+ 52465x44,,Australia,Germany,138.798,8228.0,LCD (LED),0.44,38.0,1.0,82.0,,,316.0,Approved,2019-10-04,,Single product class,Unavailable,5.0,http://www.loewe.tv/aut,http://www.loewe.tv/aut,5.34866930964935,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1101
79102,Loewe,Individual 55 52403x41,,Australia,Germany,138.798,8228.0,LCD (LED),0.47,47.0,1.0,120.0,,,458.0,Approved,2019-03-17,,Single product class,Unavailable,3.5,http://www.loewe.tv/aut,http://www.loewe.tv/aut,3.68549343769826,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0815
79104,Panasonic,TH-42A410Z,,New Zealand,Malaysia,107.733,4974.9056,LCD (LED),0.35,5.6,0.15,62.0,7.0,7.76283087478177,229.0,Approved,2114-03-03,,Single product class,Unavailable,0.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0168
79141,HISENSE,55K370PG,,"Australia,Fiji",China,138.783,8230.1184,LCD (LED),0.55,0.0,0.0,68.89,,,270.0,Approved,2019-04-01,,Single product class,Unavailable,6.0,,http://www.hisense.com.au,6.05475063248711,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0862
79191,TCL,L32B2610,,Australia,China,79.967,2732.24,LCD (LED),0.417,0.0,0.0,35.9,6.0,6.8445105742112,143.0,Approved,2019-03-05,,Single product class,Unavailable,4.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,4.61808978140644,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0779
79193,Seiki,SE65FS001AU,,Australia,China,163.896,11478.122496,LCD (LED),,,,154.32,,,565.0,Approved,2019-04-28,,Single product class,Unavailable,4.0,,http://www.seikidigital.com.au/,4.13579795896074,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0911
79210,SAMSUNG ELECTRONICS,UA32H6300AW,,"Australia,Fiji",Malaysia,80.054,2736.16,LCD (LED),0.18,0.0,0.0,39.0,,,144.0,Approved,2019-03-04,,Single product class,Unavailable,4.5,,http://www.samsung.com.au,4.59197512798877,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,,ATV0773
79212,SAMSUNG ELECTRONICS,UA55H6300AW,,"Australia,Fiji",Malaysia,138.711,8221.2,LCD (LED),0.2,0.0,0.0,68.0,,,250.0,Approved,2019-03-05,,Single product class,Unavailable,6.0,,http://www.samsung.com.au,6.39516777587656,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,,ATV0778
79213,SAMSUNG ELECTRONICS,UA60H6300AW ,,"Australia,Fiji,New Zealand",Malaysia,152.455,9927.63,LCD (LED),0.21,0.0,0.0,80.0,,,294.0,Approved,2019-03-04,,Single product class,Unavailable,6.0,,http://www.samsung.com.au,6.45298758082619,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,,ATV0772
79214,SAMSUNG ELECTRONICS,UA60H6400AW ,,"Australia,Fiji,New Zealand",Malaysia,152.455,9927.63,LCD (LED),0.2,0.0,0.0,84.0,,,308.0,Approved,2019-03-04,,Single product class,Unavailable,6.0,,http://www.samsung.com.au,6.24451184688312,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,,ATV0771
79216,SAMSUNG ELECTRONICS,UA65H6400AW ,,"Australia,Fiji,New Zealand",South Korea,163.829,11466.84,LCD (LED),0.19,0.0,0.0,95.0,,,348.0,Approved,2019-02-28,,Single product class,Unavailable,6.0,,http://www.samsung.com.au,6.30344469329146,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,,ATV0769
79244,HISENSE,32K370,,"Australia,Fiji",China,80.04,2736.758794,LCD (LED),0.47,0.0,0.0,29.22,,,117.0,Approved,2019-03-29,,Single product class,Unavailable,5.5,,http://www.hisense.com.au,5.5232751572131,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0853
79250,Panasonic,TH-50A430A,,Australia,Malaysia,125.731,6754.867344,LCD (LED),0.2,4.5,0.15,58.0,8.0,8.05246830926015,213.0,Approved,2019-03-03,,Single product class,Unavailable,6.0,,http://N/A,6.30828433659341,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0770
79258,HISENSE,39K370,,"Australia,Fiji",China,97.904,4094.746521,LCD (LED),0.58,0.0,0.0,35.85,,,146.0,Approved,2019-04-02,,Single product class,Unavailable,6.0,,http://www.hisense.com.au,6.02310081665136,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0865
79265,Panasonic,TH-32AS610Z,,New Zealand,New Zealand,78.301,2658.1998,LCD (LED),0.3,5.3,0.15,30.0,8.0,8.61687419737114,112.0,Approved,2114-03-03,,Single product class,Unavailable,0.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0169
79268,Panasonic,TH-50A430Z,,New Zealand,Malaysia,125.725,6751.36,LCD (LED),0.2,4.5,0.15,58.0,9.0,9.30790118048023,213.0,Approved,2114-03-03,,Single product class,Unavailable,0.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0170
79318,Panasonic,TH-50AS610Z,,New Zealand,Malaysia,125.725,6751.36,LCD (LED),,,,57.0,9.0,9.37146848909577,210.0,Approved,2114-03-03,,Single product class,Unavailable,0.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0171
79321,SONY,KD-65X9500B,,"Australia,New Zealand",Malaysia,163.878,11481.12,LCD (LED),0.3,27.5,0.5,210.0,5.5,5.54290241994225,773.0,Approved,2019-03-06,,Single product class,Unavailable,2.5,http://www.sony.com.au/,,2.7321848411287,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0786
79331,Loewe,Individual 46 52402x41,,Australia,Germany,116.846,5814.0,LCD (LED),0.47,47.0,1.0,109.0,,,418.0,Approved,2019-03-17,,Single product class,Unavailable,2.5,http://www.loewe.tv/aut,http://www.loewe.tv/aut,2.68238304529153,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0814
79332,Loewe,Individual 40 52401x41,,Australia,Germany,100.722,4312.0,LCD (LED),0.47,47.0,1.0,96.0,,,370.0,Approved,2019-03-18,,Single product class,Unavailable,2.0,http://www.loewe.tv/aut,http://www.loewe.tv/aut,2.05442195937743,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0816
79334,Loewe,Connect ID 46 DR+ 52464x44,,Australia,Germany,116.846,5814.0,LCD (LED),0.4,47.0,1.0,67.0,,,264.0,Approved,2019-03-17,,Single product class,Unavailable,4.5,http://www.loewe.tv/aut,http://www.loewe.tv/aut,4.7417404709129,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0813
